degree|alpha|train_MSE|test_MSE|train_r^2|test_r^2|train_acc|test_acc|train_F1|test_F1
3|6.0|146.24533905837967|203.49440140499368|0.804104826133561|0.7596809644309881|0.8698039215686274|0.8746081504702194|0.8612040133779264|0.8753894080996886
3|6.5|146.25480783094454|203.41562310523156|0.8040921427423512|0.7597739985630914|0.8694117647058823|0.8746081504702194|0.8607277289836889|0.8753894080996886
3|7.0|146.2645203264113|203.3392311354455|0.8040791328850772|0.7598642145315773|0.8694117647058823|0.8746081504702194|0.8607277289836889|0.8753894080996886
3|12.0|146.3703015081444|202.67812048372434|0.8039374393232801|0.7606449607001651|0.8705882352941177|0.8746081504702194|0.8619246861924685|0.8753894080996886
3|12.5|146.38143989622986|202.62020352044593|0.803922519487307|0.7607133583988834|0.8705882352941177|0.8746081504702194|0.8619246861924685|0.8753894080996886
3|2.5|146.18961635942375|204.13096982395308|0.8041794665143798|0.7589292016922503|0.8682352941176471|0.8730407523510971|0.8595317725752508|0.8740279937791601
3|3.0|146.19601029681874|204.0289515311082|0.8041709018552545|0.7590496813593941|0.8686274509803922|0.8730407523510971|0.8600083577099874|0.8740279937791601
3|3.5|146.20305878482955|203.93119017215548|0.8041614604276285|0.7591651337518787|0.8686274509803922|0.8730407523510971|0.8600083577099874|0.8740279937791601
3|4.0|146.21066852387776|203.83730211756298|0.8041512672059947|0.7592760119213778|0.8686274509803922|0.8730407523510971|0.8600083577099874|0.8740279937791601
3|4.5|146.21876168549915|203.7469537291713|0.8041404264413374|0.7593827098816833|0.8686274509803922|0.8730407523510971|0.8600083577099874|0.8740279937791601
3|5.0|146.22727303496998|203.65985332108733|0.804129025515365|0.7594855721025793|0.8690196078431373|0.8730407523510971|0.8604845446950711|0.8740279937791601
3|5.5|146.2361476435113|203.57574461906214|0.8041171380050047|0.7595849012340645|0.8694117647058823|0.8730407523510971|0.8609603340292274|0.8740279937791601
3|7.5|146.27444775644835|203.26506585580594|0.8040658351236191|0.7599518008649242|0.8694117647058823|0.8730407523510971|0.8607277289836889|0.8740279937791601
3|8.0|146.28456538922097|203.19298402135806|0.8040522825861921|0.7600369267298962|0.8690196078431373|0.8730407523510971|0.8602510460251046|0.8740279937791601
3|8.5|146.294851901373|203.12285663659603|0.8040385038353651|0.7601197444652079|0.8686274509803922|0.8730407523510971|0.8597739640016743|0.8740279937791601
3|9.0|146.30528884416054|203.05456714149855|0.8040245235831727|0.7602003917237468|0.8690196078431373|0.8730407523510971|0.8601340033500837|0.8740279937791601
3|9.5|146.31586020182502|202.9880098710154|0.8040103632826734|0.7602789932918597|0.8701960784313726|0.8730407523510971|0.8614483047300125|0.8740279937791601
3|10.0|146.32655202484145|202.92308874114175|0.8039960416192122|0.7603556626410485|0.8701960784313726|0.8730407523510971|0.8614483047300125|0.8740279937791601
3|10.5|146.33735212420868|202.8597161235433|0.8039815749199182|0.7604305032569947|0.8701960784313726|0.8730407523510971|0.8614483047300125|0.8740279937791601
3|11.0|146.34824981571407|202.7978118780054|0.8039669774962606|0.7605036097821991|0.8705882352941177|0.8730407523510971|0.8619246861924685|0.8740279937791601
3|11.5|146.35923570527137|202.7373025172838|0.8039522619315884|0.7605750690022618|0.8705882352941177|0.8730407523510971|0.8619246861924685|0.8740279937791601
3|0.0|146.1724229811836|204.72408359847114|0.8042024969907108|0.7582287572117596|0.8690196078431373|0.8730407523510971|0.8603678929765886|0.8736349453978158
3|0.5|146.17322816246084|204.59166634850206|0.8042014184529104|0.7583851368742249|0.8690196078431373|0.8730407523510971|0.8603678929765886|0.8736349453978158
3|1.0|146.17561070268454|204.46737925479798|0.804198227047739|0.7585319151358696|0.8690196078431373|0.8730407523510971|0.8603678929765886|0.8736349453978158
1|0.0|218.28464897536108|252.19754797283875|0.7076083960095766|0.7021644277029484|0.8470588235294118|0.8636363636363636|0.831896551724138|0.859903381642512
1|0.5|218.28465056899162|252.20110860582082|0.7076083938749134|0.7021602227327952|0.8470588235294118|0.8636363636363636|0.831896551724138|0.859903381642512
1|1.0|218.28465534406948|252.2046708726155|0.7076083874787116|0.7021560158331722|0.8470588235294118|0.8636363636363636|0.831896551724138|0.859903381642512
1|1.5|218.28466329190096|252.208234767156|0.7076083768326162|0.7021518070112442|0.8470588235294118|0.8636363636363636|0.831896551724138|0.859903381642512
1|2.0|218.28467440382806|252.21180028340305|0.7076083619482246|0.7021475962741435|0.8470588235294118|0.8636363636363636|0.831896551724138|0.859903381642512
1|2.5|218.284688671229|252.21536741534436|0.7076083428370857|0.7021433836289702|0.8470588235294118|0.8636363636363636|0.831896551724138|0.859903381642512
1|3.0|218.28470608551723|252.21893615699514|0.7076083195107012|0.7021391690827921|0.8470588235294118|0.8636363636363636|0.831896551724138|0.859903381642512
1|3.5|218.28472663814156|252.22250650239744|0.7076082919805252|0.7021349526426452|0.8470588235294118|0.8636363636363636|0.831896551724138|0.859903381642512
1|4.0|218.28475032058608|252.22607844561992|0.707608260257965|0.7021307343155345|0.8470588235294118|0.8636363636363636|0.831896551724138|0.859903381642512
1|4.5|218.28477712436975|252.22965198075795|0.7076082243543806|0.702126514108433|0.8470588235294118|0.8636363636363636|0.831896551724138|0.859903381642512
1|5.0|218.28480704104646|252.2332271019334|0.7076081842810857|0.7021222920282824|0.8474509803921568|0.8636363636363636|0.832399827660491|0.859903381642512
1|5.5|218.28484006220432|252.2368038032945|0.7076081400493481|0.7021180680819935|0.8474509803921568|0.8636363636363636|0.832399827660491|0.859903381642512
1|6.0|218.28487617946618|252.24038207901566|0.7076080916703891|0.7021138422764461|0.8474509803921568|0.8636363636363636|0.832399827660491|0.859903381642512
1|6.5|218.2849153844888|252.24396192329712|0.707608039155384|0.7021096146184896|0.8474509803921568|0.8636363636363636|0.832399827660491|0.859903381642512
1|7.0|218.28495766896316|252.24754333036518|0.7076079825154629|0.7021053851149425|0.847843137254902|0.8636363636363636|0.8329026701119725|0.859903381642512
1|7.5|218.28500302461381|252.2511262944717|0.7076079217617108|0.702101153772593|0.847843137254902|0.8636363636363636|0.8329026701119725|0.859903381642512
1|8.0|218.28505144319917|252.25471080989433|0.7076078569051674|0.702096920598199|0.847843137254902|0.8636363636363636|0.8329026701119725|0.859903381642512
1|8.5|218.28510291651082|252.25829687093596|0.7076077879568274|0.7020926855984886|0.847843137254902|0.8636363636363636|0.8329026701119725|0.859903381642512
1|9.0|218.2851574363738|252.26188447192467|0.7076077149276416|0.7020884487801601|0.847843137254902|0.8636363636363636|0.8329026701119725|0.859903381642512
1|9.5|218.28521499464617|252.26547360721383|0.7076076378285161|0.702084210149882|0.8482352941176471|0.8636363636363636|0.8332615252046531|0.859903381642512
1|10.0|218.2852755832187|252.26906427118175|0.7076075566703128|0.7020799697142932|0.8482352941176471|0.8636363636363636|0.8332615252046531|0.859903381642512
1|10.5|218.28533919401514|252.27265645823147|0.7076074714638501|0.7020757274800037|0.8482352941176471|0.8636363636363636|0.8332615252046531|0.859903381642512
1|11.0|218.28540581899148|252.27625016279086|0.7076073822199028|0.7020714834535937|0.8482352941176471|0.8636363636363636|0.8332615252046531|0.859903381642512
1|11.5|218.28547545013626|252.27984537931232|0.7076072889492024|0.702067237641615|0.8482352941176471|0.8636363636363636|0.8332615252046531|0.859903381642512
1|12.0|218.2855480794701|252.28344210227246|0.7076071916624371|0.7020629900505904|0.8482352941176471|0.8636363636363636|0.8332615252046531|0.859903381642512
1|12.5|218.28562369904557|252.28704032617247|0.7076070903702525|0.7020587406870136|0.8482352941176471|0.8636363636363636|0.8332615252046531|0.859903381642512
1|13.0|218.28570230094712|252.29064004553743|0.7076069850832514|0.7020544895573504|0.8482352941176471|0.8636363636363636|0.8332615252046531|0.859903381642512
2|0.0|184.62658420970166|232.12921204465187|0.7526932684009262|0.7258643580324247|0.8552941176470589|0.8620689655172413|0.8438425730004232|0.8598726114649682
2|0.5|184.62159919932887|232.11702574828476|0.7526999458067156|0.7258787495781865|0.8552941176470589|0.8620689655172413|0.8438425730004232|0.8598726114649682
2|1.0|184.62181629787776|232.1168755115577|0.752699655003889|0.7258789270019639|0.855686274509804|0.8620689655172413|0.8441998306519899|0.8598726114649682
2|1.5|184.6221742737214|232.11684936976084|0.752699175496367|0.7258789578744171|0.855686274509804|0.8620689655172413|0.8441998306519899|0.8598726114649682
2|2.0|184.62267005796815|232.1169446280482|0.7526985113949205|0.7258788453780556|0.8552941176470589|0.8620689655172413|0.843710292249047|0.8598726114649682
2|2.5|184.62330065448347|232.1171586564148|0.7526976667128622|0.7258785926188136|0.8552941176470589|0.8620689655172413|0.843710292249047|0.8598726114649682
2|3.0|184.62406313789043|232.1174888879003|0.7526966453687255|0.7258782026281723|0.8552941176470589|0.8620689655172413|0.843710292249047|0.8598726114649682
2|3.5|184.62495465163443|232.11793281685073|0.7526954511888562|0.7258776783652123|0.8552941176470589|0.8620689655172413|0.843710292249047|0.8598726114649682
2|4.0|184.62597240610881|232.11848799723555|0.7526940879099236|0.7258770227186013|0.8552941176470589|0.8620689655172413|0.843710292249047|0.8598726114649682
2|18.5|184.69989488251224|232.17379484935583|0.7525950689841862|0.7258117074604411|0.8537254901960785|0.8620689655172413|0.8413441088898341|0.858974358974359
1|13.5|218.28578387729084|252.2942412549165|0.7076068758119943|0.7020502366680379|0.8482352941176471|0.8620689655172413|0.8332615252046531|0.8580645161290321
1|14.0|218.28586842022426|252.29784394888267|0.7076067625669997|0.7020459820254855|0.8482352941176471|0.8620689655172413|0.8332615252046531|0.8580645161290321
1|14.5|218.2859559219261|252.30144812203267|0.707606645358744|0.702041725636074|0.8482352941176471|0.8620689655172413|0.8332615252046531|0.8580645161290321
1|15.0|218.2860463746065|252.3050537689869|0.7076065241976617|0.7020374675061567|0.8482352941176471|0.8620689655172413|0.8332615252046531|0.8580645161290321
1|15.5|218.2861397705062|252.30866088438907|0.7076063990941464|0.702033207642059|0.8482352941176471|0.8620689655172413|0.8332615252046531|0.8580645161290321
1|16.0|218.28623610189706|252.31226946290624|0.7076062700585499|0.7020289460500788|0.8482352941176471|0.8620689655172413|0.8332615252046531|0.8580645161290321
1|16.5|218.2863353610813|252.31587949922866|0.7076061371011834|0.702024682736487|0.8482352941176471|0.8620689655172413|0.8332615252046531|0.8580645161290321
1|17.0|218.2864375403917|252.31949098806973|0.7076060002323169|0.7020204177075267|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|17.5|218.28654263219138|252.32310392416565|0.7076058594621802|0.7020161509694143|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|18.0|218.28665062887356|252.3267183022754|0.7076057148009625|0.7020118825283391|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|18.5|218.28676152286147|252.33033411718088|0.7076055662588128|0.7020076123904637|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|19.0|218.286875306608|252.3339513636862|0.7076054138458405|0.702003340561924|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|19.5|218.28699197259584|252.33757003661805|0.707605257572115|0.7019990670488298|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|20.0|218.28711151333718|252.34119013082545|0.7076050974476662|0.7019947918572639|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|20.5|218.28723392137334|252.34481164117943|0.707604933482485|0.7019905149932835|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|21.0|218.28735918927518|252.34843456257326|0.7076047656865225|0.7019862364629195|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|21.5|218.2874873096422|252.35205888992195|0.707604594069692|0.7019819562721772|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|22.0|218.28761827510297|252.35568461816243|0.7076044186418673|0.7019776744270356|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|22.5|218.28775207831478|252.35931174225323|0.7076042394128839|0.7019733909334487|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|23.0|218.28788871196346|252.3629402571745|0.7076040563925392|0.7019691057973447|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|23.5|218.2880281687632|252.3665701579277|0.7076038695905926|0.7019648190246266|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|24.0|218.28817044145657|252.3702014395358|0.7076036790167652|0.7019605306211723|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|24.5|218.288315522814|252.37383409704287|0.7076034846807411|0.7019562405928341|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|25.0|218.28846340563422|252.37746812551399|0.7076032865921662|0.7019519489454406|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|25.5|218.28861408274355|252.38110352003528|0.70760308476065|0.7019476556847943|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|26.0|218.28876754699613|252.38474027571377|0.707602879195764|0.7019433608166741|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|26.5|218.28892379127342|252.38837838767708|0.7076026699070437|0.7019390643468337|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|27.0|218.28908280848444|252.39201785107358|0.7076024569039874|0.7019347662810029|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|27.5|218.28924459156545|252.3956586610721|0.7076022401960569|0.7019304666248871|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|28.0|218.2894091334797|252.39930081286192|0.7076020197926778|0.7019261653841675|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|28.5|218.28957642721744|252.40294430165255|0.7076017957032397|0.7019218625645016|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|29.0|218.2897464657958|252.40658912267358|0.7076015679370963|0.7019175581715231|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
1|29.5|218.2899192422585|252.41023527117494|0.7076013365035654|0.7019132522108413|0.847843137254902|0.8620689655172413|0.8329026701119725|0.8580645161290321
2|4.5|184.6271136768402|232.1191520410171|0.7526925591813516|0.7258762385085196|0.8552941176470589|0.8605015673981191|0.843710292249047|0.8580542264752792
2|5.0|184.62837580273043|232.11992261657295|0.7526908685676725|0.7258753284885232|0.8552941176470589|0.8605015673981191|0.843710292249047|0.8580542264752792
2|5.5|184.62975618435414|232.1207974471662|0.7526890195508087|0.7258742953473507|0.8552941176470589|0.8605015673981191|0.843710292249047|0.8580542264752792
2|6.0|184.63125228230868|232.1217743094649|0.7526870155322819|0.7258731417106714|0.855686274509804|0.8605015673981191|0.8440677966101695|0.8580542264752792
2|6.5|184.63286161561578|232.12285103210664|0.7526848598353548|0.7258718701427803|0.8552941176470589|0.8605015673981191|0.8435777871979652|0.8580542264752792
2|7.0|184.63458176017184|232.12402549430803|0.7526825557071067|0.725870483148241|0.8552941176470589|0.8605015673981191|0.8435777871979652|0.8580542264752792
2|7.5|184.63641034724668|232.12529562451627|0.7526801063204441|0.725868983173477|0.8552941176470589|0.8605015673981191|0.8435777871979652|0.8580542264752792
2|8.0|184.6383450620273|232.1266593991038|0.7526775147760518|0.7258673726083149|0.8549019607843137|0.8605015673981191|0.8430873621713316|0.8580542264752792
2|8.5|184.64038364220667|232.12811484110037|0.7526747841042831|0.7258656537874799|0.8549019607843137|0.8605015673981191|0.8430873621713316|0.8580542264752792
2|9.0|184.6425238766146|232.12966001896606|0.7526719172669935|0.7258638289920462|0.8549019607843137|0.8605015673981191|0.8430873621713316|0.8580542264752792
2|9.5|184.64476360389037|232.13129304539925|0.7526689171593187|0.7258619004508442|0.8552941176470589|0.8605015673981191|0.8434450572761986|0.8580542264752792
2|10.0|184.64710071119492|232.13301207618255|0.7526657866114003|0.7258598703418235|0.8552941176470589|0.8605015673981191|0.8434450572761986|0.8580542264752792
2|10.5|184.64953313296164|232.13481530906114|0.7526625283900582|0.7258577407933775|0.8552941176470589|0.8605015673981191|0.8434450572761986|0.8580542264752792
2|11.0|184.65205884968407|232.13670098265692|0.7526591452004149|0.7258555138856256|0.8552941176470589|0.8605015673981191|0.8434450572761986|0.8580542264752792
2|11.5|184.65467588673997|232.1386673754131|0.7526556396874708|0.7258531916516602|0.8545098039215686|0.8605015673981191|0.8424628450106157|0.8580542264752792
2|12.0|184.65738231324934|232.14071280457117|0.7526520144376336|0.725850776078754|0.8545098039215686|0.8605015673981191|0.8424628450106157|0.8580542264752792
2|12.5|184.66017624096662|232.142835625177|0.7526482719802023|0.7258482691095345|0.8545098039215686|0.8605015673981191|0.8424628450106157|0.8580542264752792
2|13.0|184.66305582320476|232.14503422911702|0.7526444147888085|0.7258456726431215|0.8545098039215686|0.8605015673981191|0.8424628450106157|0.8580542264752792
2|13.5|184.6660192537909|232.14730704418278|0.752640445282815|0.7258429885362327|0.8545098039215686|0.8605015673981191|0.8424628450106157|0.8580542264752792
2|14.0|184.669064766052|232.14965253316063|0.7526363658286749|0.7258402186042583|0.8545098039215686|0.8605015673981191|0.8423289417764555|0.8580542264752792
2|14.5|184.67219063183006|232.15206919295093|0.7526321787412503|0.7258373646223005|0.8545098039215686|0.8605015673981191|0.8423289417764555|0.8580542264752792
2|15.0|184.67539516052537|232.15455555371042|0.7526278862850944|0.7258344283261879|0.8545098039215686|0.8605015673981191|0.8421948107188431|0.8580542264752792
2|15.5|184.67867669816698|232.15711017801928|0.7526234906756958|0.7258314114134575|0.8545098039215686|0.8605015673981191|0.8421948107188431|0.8580542264752792
2|16.0|184.6820336265101|232.15973166007404|0.7526189940806887|0.7258283155443093|0.8545098039215686|0.8605015673981191|0.8421948107188431|0.8580542264752792
2|16.5|184.6854643621586|232.16241862490043|0.752614398621027|0.7258251423425346|0.8541176470588235|0.8605015673981191|0.8418367346938775|0.8580542264752792
2|17.0|184.68896735571255|232.1651697275915|0.7526097063721271|0.7258218933964167|0.8541176470588235|0.8605015673981191|0.8418367346938775|0.8576
2|17.5|184.6925410909396|232.16798365256528|0.7526049193649775|0.7258185702596069|0.8541176470588235|0.8605015673981191|0.8418367346938775|0.8576
2|18.0|184.69618408396977|232.1708591128446|0.7526000395872176|0.7258151744519761|0.8541176470588235|0.8605015673981191|0.8418367346938775|0.8576
2|19.0|184.70367206509448|232.1767896302487|0.7525900094599411|0.72580817073977|0.8537254901960785|0.8605015673981191|0.8413441088898341|0.8571428571428571
2|19.5|184.70751424032196|232.17984225023375|0.7525848628782514|0.7258045657133629|0.8537254901960785|0.8605015673981191|0.8413441088898341|0.8571428571428571
2|20.0|184.71142004615837|232.1829515299392|0.7525796310635602|0.7258008937740124|0.8541176470588235|0.8605015673981191|0.8417021276595745|0.8571428571428571
2|20.5|184.71538814922576|232.1861163152842|0.752574315801923|0.7257971562846435|0.8541176470588235|0.8605015673981191|0.8417021276595745|0.8571428571428571
2|21.0|184.7194172441237|232.18933547687166|0.7525689188419198|0.7257933545790304|0.8537254901960785|0.8605015673981191|0.8412090251170711|0.8571428571428571
2|21.5|184.72350605276662|232.19260790939433|0.7525634418955421|0.7257894899624986|0.8537254901960785|0.8605015673981191|0.8412090251170711|0.8571428571428571
2|22.0|184.7276533237399|232.1959325310607|0.7525578866390559|0.7257855637126018|0.8537254901960785|0.8605015673981191|0.8412090251170711|0.8571428571428571
2|22.5|184.73185783167253|232.19930828303356|0.7525522547138418|0.7257815770797862|0.8537254901960785|0.8605015673981191|0.8412090251170711|0.8571428571428571
2|23.0|184.73611837662713|232.20273412888622|0.7525465477272122|0.7257775312880316|0.8537254901960785|0.8605015673981191|0.8412090251170711|0.8571428571428571
2|23.5|184.74043378350632|232.2062090540706|0.7525407672532064|0.7257734275354801|0.8541176470588235|0.8605015673981191|0.8415672913117547|0.8571428571428571
2|24.0|184.7448029014745|232.2097320654029|0.752534914833365|0.7257692669950434|0.8541176470588235|0.8605015673981191|0.8415672913117547|0.8571428571428571
2|27.5|184.77679880941815|232.23566038977253|0.7524920564148335|0.7257386466444912|0.8537254901960785|0.8605015673981191|0.8409381663113007|0.8566827697262479
2|28.0|184.781558918499|232.2395347395558|0.7524856802636206|0.7257340711869015|0.8537254901960785|0.8605015673981191|0.8409381663113007|0.8566827697262479
2|28.5|184.78636338483534|232.2434491195628|0.7524792446960029|0.7257294484551623|0.8533333333333334|0.8605015673981191|0.8404436860068261|0.8566827697262479
2|29.0|184.79121127158882|232.24740272470603|0.7524727509668723|0.7257247794000508|0.8533333333333334|0.8605015673981191|0.8404436860068261|0.8566827697262479
2|29.5|184.79610166074568|232.2513947664117|0.7524662003059054|0.7257200649528421|0.8529411764705882|0.8605015673981191|0.8399487836107553|0.8566827697262479
2|24.5|184.74922460339562|232.21330219056017|0.7525289919774831|0.7257650508149975|0.8541176470588235|0.8589341692789969|0.8415672913117547|0.8553054662379421
2|25.0|184.75369778528537|232.21691847759223|0.7525230001643446|0.7257607801195588|0.8541176470588235|0.8589341692789969|0.8415672913117547|0.8553054662379421
2|25.5|184.75822136577798|232.22057999444507|0.7525169408424353|0.725756456009447|0.8537254901960785|0.8589341692789969|0.8410737111205795|0.8553054662379421
2|26.0|184.76279428560724|232.2242858284986|0.7525108154306388|0.7257520795624315|0.8541176470588235|0.8589341692789969|0.8414322250639386|0.8553054662379421
2|26.5|184.76741550710062|232.22803508611474|0.7525046253189147|0.725747651833864|0.8541176470588235|0.8589341692789969|0.8414322250639386|0.8553054662379421
2|27.0|184.77208401368728|232.23182689219894|0.752498371868956|0.7257431738571978|0.8537254901960785|0.8589341692789969|0.8409381663113007|0.8553054662379421
4|26.5|98.56751878034204|504.9851279977439|0.8679691171466963|0.4036320503207034|0.8768627450980392|0.8526645768025078|0.8683989941324392|0.8522012578616351
4|27.0|98.62279608722051|506.9727351539594|0.8678950733671712|0.40128476296746984|0.8768627450980392|0.8526645768025078|0.8683989941324392|0.8522012578616351
4|27.5|98.6775238706879|508.97318623593276|0.8678217656725349|0.39892230743354073|0.8768627450980392|0.8526645768025078|0.8683989941324392|0.8522012578616351
4|28.0|98.73171481928432|510.9858814461918|0.8677491770665279|0.39654539205658557|0.8768627450980392|0.8526645768025078|0.8683989941324392|0.8522012578616351
