AirTemp,QV,Omega,SeaLevPress,UWinds,VWinds,LH,Lat,Lon,PtIndex,WaveTrajectory,Time
17.3630615234375,13.2713327184319,-0.00154681652784348,1011.011015625,-5.29155254364014,-4.5668683052063,8.12090998515487,11.6092977523804,-28.7923889160156,27,187,2004092815
17.0692687988281,13.2906660437584,-0.00151003748178482,1010.216953125,-2.79555821418762,-2.67302465438843,5.86911798454821,11.2042350769043,-29.6172790527344,28,187,2004092818
17.0210205078125,12.02392578125,-0.000720255672931671,1011.87828125,-4.03972959518433,-2.06404280662537,3.43612348660827,11.0903549194336,-30.4576416015625,29,187,2004092821
17.1305786132813,11.4059476181865,-0.000371060818433762,1012.8328125,-3.58259057998657,-1.83416557312012,2.75511229410768,11.1259956359863,-31.1553649902344,30,187,2004092900
17.204736328125,11.3563593477011,-0.000913448184728622,1011.11875,-4.52290678024292,-2.00940656661987,5.37375379353762,11.2892532348633,-31.7633361816406,31,187,2004092903
17.1864868164063,12.287181802094,-0.000227638185024261,1010.475625,-3.17975449562073,-2.19468235969543,3.04938121698797,11.123254776001,-32.8247680664062,32,187,2004092906
17.1555419921875,12.1345520019531,-0.000441059581935406,1011.37078125,-3.9326331615448,-2.51675653457642,3.07534793391824,11.0339975357056,-33.4971313476562,33,187,2004092909
17.09462890625,11.8980882689357,-0.00150999128818512,1012.54046875,-7.15379524230957,-2.12864828109741,5.87063427083194,11.2518081665039,-34.7030029296875,34,187,2004092912
17.0628295898438,11.8789672851562,-0.00140371382236481,1011.16484375,-5.74654483795166,-0.581083536148071,4.8773183953017,10.9388055801392,-35.4420776367188,35,187,2004092915
17.11513671875,11.9216842576861,-0.000569518506526947,1009.80421875,-5.31910610198975,-0.129790127277374,4.26584640517831,11.0015163421631,-36.0791625976562,36,187,2004092918
17.1499877929688,11.9018573313951,-0.000930503010749817,1010.99421875,-4.72622680664062,0.167451739311218,3.90360108576715,11.1582231521606,-36.6590881347656,37,187,2004092921
17.3919921875,12.2643020004034,-0.00134234383702278,1012.0796875,-6.95185470581055,0.213167548179626,9.21737984754145,11.6285161972046,-37.7196350097656,38,187,2004093000
17.3377014160156,12.5236520543694,-0.00151916325092316,1011.0309375,-6.53237342834473,-0.210482120513916,7.00212204828858,11.6632919311523,-38.3580322265625,39,187,2004093003
16.8664184570313,12.8059685230255,-0.0012484011054039,1009.7715625,-6.90533781051636,-1.36083507537842,5.36217167973518,11.3605346679688,-39.1416625976562,40,187,2004093006
