feature_combination|train_MSE|test_MSE|train_r^2|test_r^2|train_acc|test_acc|train_F1|test_F1
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'PtIndex', 'WaveTrajectory', 'dOmega', 'dLat']|1094.4744607908158|1247.4179361002323|-0.4660451141174944|-0.4731524468748294|1.0|0.8448275862068966|1.0|0.8537666174298376
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon']|1094.4744607908158|1247.5880658721883|-0.4660451141174944|-0.4733533635705012|1.0|0.8463949843260188|1.0|0.853731343283582
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dSeaLevPress', 'LifeTime']|1094.4744607908158|1247.20251467068|-0.4660451141174944|-0.4728980424792615|1.0|0.8463949843260188|1.0|0.853731343283582
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dQV', 'dLon']|1094.4744607908158|1247.9325768213027|-0.4660451141174944|-0.47376021770733523|1.0|0.8463949843260188|1.0|0.853731343283582
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dUWinds', 'dLon']|1094.4744607908158|1247.019517104701|-0.4660451141174944|-0.4726819294153939|1.0|0.8463949843260188|1.0|0.853731343283582
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dVWinds', 'dLat', 'dLon']|1094.4744607908158|1247.0525911697162|-0.4660451141174944|-0.47272098860990663|1.0|0.8463949843260188|1.0|0.853731343283582
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dQV', 'LifeTime']|1094.4744607908158|1247.462977575175|-0.4660451141174944|-0.47320563911866564|1.0|0.8479623824451411|1.0|0.8536953242835595
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dQV', 'dLat', 'LifeTime']|1094.4744607908158|1247.9446310710289|-0.4660451141174944|-0.47377445331110946|1.0|0.8479623824451411|1.0|0.8536953242835595
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lon', 'dLat', 'LifeTime']|1094.4744607908158|1247.1790853787281|-0.4660451141174944|-0.4728703733895614|1.0|0.8495297805642633|1.0|0.8536585365853658
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'Lon', 'dSeaLevPress', 'dUWinds', 'dLat']|1094.4744607908158|1247.7222700336015|-0.4660451141174944|-0.4735118535064282|1.0|0.8495297805642633|1.0|0.8536585365853658
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dQV', 'dVWinds', 'dLat']|1094.4744607908158|1247.6298516320103|-0.4660451141174944|-0.4734027109404124|1.0|0.8495297805642633|1.0|0.8536585365853658
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dAirTemp', 'dQV', 'dLat']|1094.4744607908158|1247.4271170813784|-0.4660451141174944|-0.47316328925928497|1.0|0.8495297805642633|1.0|0.8536585365853658
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'WaveTrajectory', 'dSeaLevPress', 'dVWinds', 'dLon']|1094.4744607908158|1246.8708593738547|-0.4660451141174944|-0.47250637037170407|1.0|0.841692789968652|1.0|0.8534107402031932
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'WaveTrajectory', 'dVWinds']|1094.4744607908158|1247.0945384210902|-0.4660451141174944|-0.472770526695109|1.0|0.8432601880877743|1.0|0.8533724340175952
['AirTemp', 'QV', 'Omega', 'VWinds', 'PtIndex', 'dQV', 'dVWinds', 'dLat']|1094.4744607908158|1247.545684126282|-0.4660451141174944|-0.4733033123640229|1.0|0.8432601880877743|1.0|0.8533724340175952
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'PtIndex', 'WaveTrajectory', 'dQV']|1094.4744607908158|1247.0790419105538|-0.4660451141174944|-0.47275222591414856|1.0|0.8432601880877743|1.0|0.8533724340175952
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'PtIndex', 'WaveTrajectory', 'dUWinds']|1094.4744607908158|1247.3979611346374|-0.4660451141174944|-0.4731288572112604|1.0|0.8448275862068966|1.0|0.8533333333333332
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'WaveTrajectory', 'dQV', 'dSeaLevPress', 'LifeTime']|1094.4744607908158|1246.6755904880179|-0.4660451141174944|-0.47227576535261284|1.0|0.8448275862068966|1.0|0.8533333333333332
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dLat', 'dLon']|1094.4744607908158|1247.6284403699924|-0.4660451141174944|-0.4734010442944274|1.0|0.8463949843260188|1.0|0.8532934131736526
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dLon', 'LifeTime']|1094.4744607908158|1247.558715013494|-0.4660451141174944|-0.47331870133898146|1.0|0.8463949843260188|1.0|0.8532934131736526
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dQV', 'dSeaLevPress', 'dLat']|1094.4744607908158|1247.5605177332543|-0.4660451141174944|-0.47332083028145444|1.0|0.8463949843260188|1.0|0.8532934131736526
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dAirTemp', 'dOmega', 'dLat']|1094.4744607908158|1247.6446173153486|-0.4660451141174944|-0.47342014864265325|1.0|0.8463949843260188|1.0|0.8532934131736526
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dQV', 'dLon', 'LifeTime']|1094.4744607908158|1247.3494697528995|-0.4660451141174944|-0.4730715907606251|1.0|0.8463949843260188|1.0|0.8532934131736526
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'WaveTrajectory', 'dQV', 'dOmega', 'dLat']|1094.4744607908158|1247.9874349048914|-0.4660451141174944|-0.47382500298717667|1.0|0.8463949843260188|1.0|0.8532934131736526
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dSeaLevPress', 'dVWinds', 'dLon', 'LifeTime']|1094.4744607908158|1247.7769164683484|-0.4660451141174944|-0.4735763888371549|1.0|0.8463949843260188|1.0|0.8532934131736526
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'WaveTrajectory', 'dOmega', 'dLat']|1094.4744607908158|1248.1661760625361|-0.4660451141174944|-0.4740360893970488|1.0|0.8479623824451411|1.0|0.853252647503782
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'PtIndex']|1094.4744607908158|1247.5877978283315|-0.4660451141174944|-0.4733530470210501|1.0|0.8479623824451411|1.0|0.853252647503782
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'Lon', 'dVWinds', 'dLat', 'LifeTime']|1094.4744607908158|1247.3792141925412|-0.4660451141174944|-0.4731067177960564|1.0|0.8479623824451411|1.0|0.853252647503782
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dLon', 'LifeTime']|1094.4744607908158|1248.5936931564117|-0.4660451141174944|-0.47454097058778477|1.0|0.8479623824451411|1.0|0.853252647503782
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dAirTemp', 'dSeaLevPress', 'dVWinds', 'dLon']|1094.4744607908158|1247.6848661366892|-0.4660451141174944|-0.47346768094752534|1.0|0.8479623824451411|1.0|0.853252647503782
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'dOmega', 'dVWinds', 'dLat', 'LifeTime']|1094.4744607908158|1247.4370445701265|-0.4660451141174944|-0.4731750132404122|1.0|0.8432601880877743|1.0|0.8529411764705882
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dAirTemp', 'LifeTime']|1094.4744607908158|1247.0215328140246|-0.4660451141174944|-0.4726843098903224|1.0|0.8448275862068966|1.0|0.8528974739970282
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dSeaLevPress', 'dVWinds', 'dLat']|1094.4744607908158|1247.0131684455187|-0.4660451141174944|-0.4726744318938829|1.0|0.8448275862068966|1.0|0.8528974739970282
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dAirTemp', 'dUWinds', 'dLon']|1094.4744607908158|1246.879316863219|-0.4660451141174944|-0.4725163583402836|1.0|0.8448275862068966|1.0|0.8528974739970282
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dAirTemp', 'dLon']|1094.4744607908158|1247.3549384626383|-0.4660451141174944|-0.47307804909579865|1.0|0.8463949843260188|1.0|0.8528528528528528
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'WaveTrajectory', 'dAirTemp']|1094.4744607908158|1247.7677665237798|-0.4660451141174944|-0.4735655831056993|1.0|0.8463949843260188|1.0|0.8528528528528528
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dUWinds', 'LifeTime']|1094.4744607908158|1247.5878064117098|-0.4660451141174944|-0.4733530571576883|1.0|0.8463949843260188|1.0|0.8528528528528528
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'LifeTime']|1094.4744607908158|1247.9987506932584|-0.4660451141174944|-0.47383836649658195|1.0|0.8479623824451411|1.0|0.8528072837632777
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dAirTemp', 'dUWinds', 'dLat', 'dLon']|1094.4744607908158|1247.66065540096|-0.4660451141174944|-0.4734390890028788|1.0|0.8479623824451411|1.0|0.8528072837632777
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'WaveTrajectory']|1094.4744607908158|1247.1584415850218|-0.4660451141174944|-0.47284599386580184|1.0|0.841692789968652|1.0|0.8525547445255476
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'dAirTemp', 'dVWinds', 'dLat', 'LifeTime']|1094.4744607908158|1246.9800219330152|-0.4660451141174944|-0.4726352871416819|1.0|0.8432601880877743|1.0|0.8525073746312685
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'dOmega', 'LifeTime']|1094.4744607908158|1247.5278143623912|-0.4660451141174944|-0.47328220886243066|1.0|0.8448275862068966|1.0|0.8524590163934426
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dAirTemp', 'dUWinds']|1094.4744607908158|1246.7710669039661|-0.4660451141174944|-0.47238851931558123|1.0|0.8448275862068966|1.0|0.8524590163934426
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'WaveTrajectory', 'dAirTemp', 'dUWinds']|1094.4744607908158|1247.2955753743202|-0.4660451141174944|-0.47300794357921205|1.0|0.8448275862068966|1.0|0.8524590163934426
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dQV', 'dLon', 'LifeTime']|1094.4744607908158|1247.5721400767309|-0.4660451141174944|-0.47333455582061457|1.0|0.8463949843260188|1.0|0.8524096385542168
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dVWinds', 'dLon', 'LifeTime']|1094.4744607908158|1247.5347615638402|-0.4660451141174944|-0.47329041323926146|1.0|0.8463949843260188|1.0|0.8524096385542168
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'WaveTrajectory', 'dQV', 'LifeTime']|1094.4744607908158|1247.867061805681|-0.4660451141174944|-0.47368284700199514|1.0|0.8463949843260188|1.0|0.8524096385542168
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dAirTemp', 'dSeaLevPress', 'dUWinds']|1094.4744607908158|1247.475106903002|-0.4660451141174944|-0.47321996338677974|1.0|0.8479623824451411|1.0|0.8523592085235921
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'WaveTrajectory', 'dSeaLevPress', 'dLat']|1094.4744607908158|1247.2967291756809|-0.4660451141174944|-0.47300930617409565|1.0|0.841692789968652|1.0|0.8521229868228404
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'WaveTrajectory', 'dQV', 'dLat']|1094.4744607908158|1246.8337265905434|-0.4660451141174944|-0.47246251798750216|1.0|0.841692789968652|1.0|0.8521229868228404
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'WaveTrajectory', 'dSeaLevPress', 'dUWinds']|1094.4744607908158|1246.40920830777|-0.4660451141174944|-0.47196117827695905|1.0|0.841692789968652|1.0|0.8521229868228404
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'PtIndex', 'WaveTrajectory', 'dUWinds', 'dLon']|1094.4744607908158|1246.8216587936708|-0.4660451141174944|-0.47244826638507065|1.0|0.8432601880877743|1.0|0.8520710059171598
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'WaveTrajectory', 'dUWinds', 'dVWinds', 'dLat']|1094.4744607908158|1247.1186773368252|-0.4660451141174944|-0.47279903382311383|1.0|0.8432601880877743|1.0|0.8520710059171598
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dVWinds', 'dLat']|1094.4744607908158|1247.3950754292036|-0.4660451141174944|-0.4731254493044974|1.0|0.8448275862068966|1.0|0.8520179372197311
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'dQV']|1094.4744607908158|1247.5552135696407|-0.4660451141174944|-0.4733145662689051|1.0|0.8448275862068966|1.0|0.8520179372197311
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'PtIndex', 'dOmega', 'dLat']|1094.4744607908158|1247.8346566728417|-0.4660451141174944|-0.4736445777905687|1.0|0.8448275862068966|1.0|0.8520179372197311
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dVWinds']|1094.4744607908158|1247.6725321194951|-0.4660451141174944|-0.4734531149491672|1.0|0.8463949843260188|1.0|0.851963746223565
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dUWinds', 'LifeTime']|1094.4744607908158|1247.6432964554012|-0.4660451141174944|-0.4734185887580251|1.0|0.8463949843260188|1.0|0.851963746223565
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'dAirTemp', 'dUWinds', 'LifeTime']|1094.4744607908158|1247.6825772461436|-0.4660451141174944|-0.4734649778561153|1.0|0.8463949843260188|1.0|0.851963746223565
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'PtIndex', 'dQV']|1094.4744607908158|1247.694696279964|-0.4660451141174944|-0.4734792899674052|1.0|0.8463949843260188|1.0|0.851963746223565
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dVWinds', 'dLon', 'LifeTime']|1094.4744607908158|1247.8245002346534|-0.4660451141174944|-0.4736325834289874|1.0|0.8463949843260188|1.0|0.851963746223565
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dVWinds', 'dLon', 'LifeTime']|1094.4744607908158|1248.0149596397694|-0.4660451141174944|-0.47385750863693654|1.0|0.8479623824451411|1.0|0.8519083969465648
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dQV', 'dSeaLevPress', 'dUWinds']|1094.4744607908158|1247.7906910622157|-0.4660451141174944|-0.4735926561009749|1.0|0.8479623824451411|1.0|0.8519083969465648
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dAirTemp', 'dQV', 'dSeaLevPress', 'dVWinds']|1094.4744607908158|1248.014888881004|-0.4660451141174944|-0.473857425073565|1.0|0.8479623824451411|1.0|0.8519083969465648
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dQV', 'dUWinds', 'dLat', 'LifeTime']|1094.4744607908158|1247.9486819758336|-0.4660451141174944|-0.47377923727336646|1.0|0.8479623824451411|1.0|0.8519083969465648
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dAirTemp', 'dSeaLevPress']|1094.4744607908158|1246.9746437770243|-0.4660451141174944|-0.47262893574699016|1.0|0.841692789968652|1.0|0.8516886930983847
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'WaveTrajectory', 'dAirTemp', 'dLat', 'dLon']|1094.4744607908158|1247.547214330376|-0.4660451141174944|-0.47330511947600984|1.0|0.8432601880877743|1.0|0.8516320474777448
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'WaveTrajectory', 'dSeaLevPress', 'dUWinds', 'dLat']|1094.4744607908158|1246.7640481244348|-0.4660451141174944|-0.47238023040779686|1.0|0.8432601880877743|1.0|0.8516320474777448
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dQV', 'dOmega', 'dVWinds', 'dLon']|1094.4744607908158|1247.0261585886235|-0.4660451141174944|-0.47268977275162305|1.0|0.8432601880877743|1.0|0.8516320474777448
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'dQV', 'dUWinds']|1094.4744607908158|1247.7845126939299|-0.4660451141174944|-0.47358535968644166|1.0|0.8448275862068966|1.0|0.8515742128935532
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'dOmega']|1094.4744607908158|1247.4958161469876|-0.4660451141174944|-0.4732444202047936|1.0|0.8448275862068966|1.0|0.8515742128935532
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dAirTemp', 'dQV', 'dLat']|1094.4744607908158|1247.6750963770096|-0.4660451141174944|-0.4734561432383415|1.0|0.8448275862068966|1.0|0.8515742128935532
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dQV', 'dVWinds', 'dLon', 'LifeTime']|1094.4744607908158|1247.7969886519816|-0.4660451141174944|-0.47360009331147546|1.0|0.8448275862068966|1.0|0.8515742128935532
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lon', 'PtIndex', 'dLat']|1094.4744607908158|1247.7056414532833|-0.4660451141174944|-0.4734922157947401|1.0|0.8463949843260188|1.0|0.8515151515151516
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lon', 'dQV', 'dSeaLevPress']|1094.4744607908158|1247.8811104529539|-0.4660451141174944|-0.4736994379123116|1.0|0.8463949843260188|1.0|0.8515151515151516
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dSeaLevPress', 'LifeTime']|1094.4744607908158|1248.0593079237015|-0.4660451141174944|-0.47390988224893826|1.0|0.8463949843260188|1.0|0.8515151515151516
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dVWinds', 'LifeTime']|1094.4744607908158|1248.1106586274213|-0.4660451141174944|-0.47397052544849827|1.0|0.8463949843260188|1.0|0.8515151515151516
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dSeaLevPress', 'dLat', 'LifeTime']|1094.4744607908158|1247.3373420323544|-0.4660451141174944|-0.47305726839064866|1.0|0.8463949843260188|1.0|0.8515151515151516
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dAirTemp', 'dLat', 'dLon']|1094.4744607908158|1247.5723212770756|-0.4660451141174944|-0.47333476981122957|1.0|0.8463949843260188|1.0|0.8515151515151516
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'WaveTrajectory', 'dLon']|1094.4744607908158|1246.619287475652|-0.4660451141174944|-0.47220927366764287|1.0|0.8401253918495298|1.0|0.8513119533527697
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dSeaLevPress', 'dLon', 'LifeTime']|1094.4744607908158|1246.9560184476734|-0.4660451141174944|-0.4726069399517454|1.0|0.8401253918495298|1.0|0.8513119533527697
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'PtIndex', 'WaveTrajectory']|1094.4744607908158|1247.261019841774|-0.4660451141174944|-0.4729671348287121|1.0|0.841692789968652|1.0|0.8512518409425627
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dSeaLevPress', 'dLat', 'dLon']|1094.4744607908158|1247.3297507028058|-0.4660451141174944|-0.4730483033233879|1.0|0.8432601880877743|1.0|0.8511904761904762
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'dAirTemp', 'dOmega', 'LifeTime']|1094.4744607908158|1247.748600694328|-0.4660451141174944|-0.4735429490006924|1.0|0.8432601880877743|1.0|0.8511904761904762
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'PtIndex', 'dUWinds']|1094.4744607908158|1247.5600454965495|-0.4660451141174944|-0.4733202725881289|1.0|0.8448275862068966|1.0|0.8511278195488722
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dAirTemp', 'dSeaLevPress', 'dLat', 'LifeTime']|1094.4744607908158|1247.8781497034504|-0.4660451141174944|-0.47369594138139837|1.0|0.8448275862068966|1.0|0.8511278195488722
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dAirTemp', 'dLat', 'dLon', 'LifeTime']|1094.4744607908158|1247.5388154538634|-0.4660451141174944|-0.47329520072694664|1.0|0.8448275862068966|1.0|0.8511278195488722
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'PtIndex', 'WaveTrajectory', 'dAirTemp']|1094.4744607908158|1248.2070652112036|-0.4660451141174944|-0.4740843779037849|1.0|0.8463949843260188|1.0|0.851063829787234
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dQV', 'dVWinds', 'LifeTime']|1094.4744607908158|1247.7911753002822|-0.4660451141174944|-0.4735932279674455|1.0|0.8463949843260188|1.0|0.851063829787234
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dQV', 'dLat', 'dLon']|1094.4744607908158|1247.74244720637|-0.4660451141174944|-0.4735356819688663|1.0|0.8463949843260188|1.0|0.851063829787234
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dAirTemp', 'dUWinds', 'dVWinds', 'dLat']|1094.4744607908158|1247.6818110769557|-0.4660451141174944|-0.47346407303986937|1.0|0.8463949843260188|1.0|0.851063829787234
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'WaveTrajectory', 'dLat', 'LifeTime']|1094.4744607908158|1246.8415953694616|-0.4660451141174944|-0.47247181071176225|1.0|0.8401253918495298|1.0|0.8508771929824561
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dAirTemp', 'dLat', 'LifeTime']|1094.4744607908158|1246.783532223145|-0.4660451141174944|-0.4724032403765166|1.0|0.841692789968652|1.0|0.8508124076809453
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'dAirTemp', 'dUWinds', 'dLat', 'LifeTime']|1094.4744607908158|1246.894238782974|-0.4660451141174944|-0.4725339805517037|1.0|0.841692789968652|1.0|0.8508124076809453
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dAirTemp', 'dLat', 'LifeTime']|1094.4744607908158|1247.1106712391347|-0.4660451141174944|-0.47278957893068263|1.0|0.841692789968652|1.0|0.8508124076809453
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dAirTemp', 'dVWinds', 'dLat']|1094.4744607908158|1247.0233931585603|-0.4660451141174944|-0.47268650688543157|1.0|0.841692789968652|1.0|0.8508124076809453
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'WaveTrajectory', 'dVWinds', 'dLon', 'LifeTime']|1094.4744607908158|1247.9500294260386|-0.4660451141174944|-0.4737808285600631|1.0|0.841692789968652|1.0|0.8508124076809453
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dQV', 'dSeaLevPress', 'dVWinds', 'dLon']|1094.4744607908158|1247.8093168270445|-0.4660451141174944|-0.47361465241050227|1.0|0.841692789968652|1.0|0.8508124076809453
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'WaveTrajectory', 'dUWinds', 'LifeTime']|1094.4744607908158|1247.3428898993855|-0.4660451141174944|-0.4730638202075299|1.0|0.8432601880877743|1.0|0.8507462686567164
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dSeaLevPress', 'LifeTime']|1094.4744607908158|1247.5028378911595|-0.4660451141174944|-0.47325271261370383|1.0|0.8432601880877743|1.0|0.8507462686567164
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dAirTemp', 'dUWinds', 'dLat']|1094.4744607908158|1247.3869647551185|-0.4660451141174944|-0.47311587091137963|1.0|0.8432601880877743|1.0|0.8507462686567164
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'WaveTrajectory', 'dAirTemp', 'dSeaLevPress', 'dUWinds']|1094.4744607908158|1246.8975361428215|-0.4660451141174944|-0.47253787460644436|1.0|0.8432601880877743|1.0|0.8507462686567164
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'WaveTrajectory', 'dOmega', 'dVWinds', 'dLon']|1094.4744607908158|1247.4438259755425|-0.4660451141174944|-0.47318302181852623|1.0|0.8432601880877743|1.0|0.8507462686567164
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dSeaLevPress']|1094.4744607908158|1248.1963493938365|-0.4660451141174944|-0.4740717229369791|1.0|0.8448275862068966|1.0|0.8506787330316742
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dAirTemp', 'dUWinds', 'dLon']|1094.4744607908158|1247.7360530476976|-0.4660451141174944|-0.47352813071421385|1.0|0.8448275862068966|1.0|0.8506787330316742
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'Lon', 'dAirTemp', 'dVWinds', 'dLat']|1094.4744607908158|1247.5864893077398|-0.4660451141174944|-0.4733515017087244|1.0|0.8448275862068966|1.0|0.8506787330316742
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'WaveTrajectory', 'dVWinds']|1094.4744607908158|1248.2363687038198|-0.4660451141174944|-0.47411898419779464|1.0|0.8448275862068966|1.0|0.8506787330316742
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dQV', 'dUWinds', 'dLat']|1094.4744607908158|1248.162882228667|-0.4660451141174944|-0.47403219950635256|1.0|0.8463949843260188|1.0|0.8506097560975608
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'LifeTime']|1094.4744607908158|1247.5464828293627|-0.4660451141174944|-0.47330425560154077|1.0|0.8463949843260188|1.0|0.8506097560975608
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lon', 'WaveTrajectory', 'dSeaLevPress']|1094.4744607908158|1247.547811488452|-0.4660451141174944|-0.4733058246966546|1.0|0.8463949843260188|1.0|0.8506097560975608
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dSeaLevPress', 'dUWinds']|1094.4744607908158|1248.196112136976|-0.4660451141174944|-0.4740714427457817|1.0|0.8463949843260188|1.0|0.8506097560975608
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dSeaLevPress', 'dLat', 'dLon']|1094.4744607908158|1248.2004219224027|-0.4660451141174944|-0.47407653243606385|1.0|0.8463949843260188|1.0|0.8506097560975608
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'PtIndex']|1094.4744607908158|1246.8373810734317|-0.4660451141174944|-0.47246683379077314|1.0|0.8401253918495298|1.0|0.8504398826979472
