feature_combination|train_MSE|test_MSE|train_r^2|test_r^2|train_acc|test_acc|train_F1|test_F1
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dOmega', 'dLat', 'LifeTime']|1094.4744607908158|1246.8911429716811|-0.4660451141174944|-0.472530324518029|1.0|0.8730407523510971|1.0|0.8789237668161435
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dLat', 'LifeTime']|1094.4744607908158|1247.5005905167422|-0.4660451141174944|-0.47325005855123936|1.0|0.8714733542319749|1.0|0.8757575757575758
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dOmega', 'dVWinds', 'LifeTime']|1094.4744607908158|1247.6530079165007|-0.4660451141174944|-0.4734300576188353|1.0|0.8667711598746082|1.0|0.8721804511278195
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'LifeTime']|1094.4744607908158|1247.4380378155217|-0.4660451141174944|-0.47317618622489643|1.0|0.8652037617554859|1.0|0.8716417910447762
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'PtIndex', 'dOmega', 'dLon']|1094.4744607908158|1247.817334230426|-0.4660451141174944|-0.4736241206545184|1.0|0.8652037617554859|1.0|0.87125748502994
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dOmega', 'dVWinds', 'dLat']|1094.4744607908158|1247.3315322263006|-0.4660451141174944|-0.47305040723388925|1.0|0.8652037617554859|1.0|0.8708708708708709
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dOmega']|1094.4744607908158|1247.1667241650289|-0.4660451141174944|-0.4728557752731801|1.0|0.8620689655172413|1.0|0.8694362017804155
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dAirTemp', 'dOmega', 'dSeaLevPress', 'dLat']|1094.4744607908158|1247.7261278044602|-0.4660451141174944|-0.473516409384948|1.0|0.8652037617554859|1.0|0.8693009118541033
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'PtIndex', 'dSeaLevPress', 'dUWinds']|1094.4744607908158|1247.3209698900166|-0.4660451141174944|-0.4730379335223198|1.0|0.8620689655172413|1.0|0.8690476190476191
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'WaveTrajectory', 'dOmega']|1094.4744607908158|1247.1193263131318|-0.4660451141174944|-0.47279980023908896|1.0|0.8620689655172413|1.0|0.8686567164179104
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'PtIndex', 'dUWinds', 'dVWinds', 'dLon']|1094.4744607908158|1247.1760559255235|-0.4660451141174944|-0.4728667957222279|1.0|0.8620689655172413|1.0|0.8686567164179104
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'LifeTime']|1094.4744607908158|1247.0434121771757|-0.4660451141174944|-0.4727101485739176|1.0|0.8605015673981191|1.0|0.8685376661742984
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dOmega', 'dLat', 'dLon']|1094.4744607908158|1248.1056332457786|-0.4660451141174944|-0.4739645906666987|1.0|0.8652037617554859|1.0|0.8685015290519879
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dOmega', 'LifeTime']|1094.4744607908158|1247.7920676516374|-0.4660451141174944|-0.47359428179996144|1.0|0.8636363636363636|1.0|0.8683812405446293
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dAirTemp', 'dOmega']|1094.4744607908158|1247.2586767725302|-0.4660451141174944|-0.47296436775435|1.0|0.8605015673981191|1.0|0.8681481481481481
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dOmega', 'dLat']|1094.4744607908158|1247.4574141101375|-0.4660451141174944|-0.4731990688811407|1.0|0.8605015673981191|1.0|0.8681481481481481
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'Lat', 'PtIndex', 'dVWinds', 'LifeTime']|1094.4744607908158|1246.8513321925138|-0.4660451141174944|-0.47248330952406015|1.0|0.8605015673981191|1.0|0.8681481481481481
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dOmega', 'dUWinds', 'dLat']|1094.4744607908158|1247.2573942221197|-0.4660451141174944|-0.47296285311180664|1.0|0.8605015673981191|1.0|0.8681481481481481
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'dUWinds', 'dLat', 'LifeTime']|1094.4744607908158|1247.49735922066|-0.4660451141174944|-0.4732462425152564|1.0|0.8620689655172413|1.0|0.8674698795180722
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'WaveTrajectory', 'LifeTime']|1094.4744607908158|1247.285322948295|-0.4660451141174944|-0.4729958358596993|1.0|0.8605015673981191|1.0|0.8673621460506706
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'PtIndex', 'WaveTrajectory', 'dUWinds', 'dVWinds']|1094.4744607908158|1247.6308358248552|-0.4660451141174944|-0.47340387323418387|1.0|0.8605015673981191|1.0|0.8673621460506706
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'WaveTrajectory', 'dAirTemp', 'dVWinds']|1094.4744607908158|1247.8376326628886|-0.4660451141174944|-0.47364809231997573|1.0|0.8605015673981191|1.0|0.8673621460506706
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'PtIndex', 'dOmega', 'dLat']|1094.4744607908158|1247.8091378723389|-0.4660451141174944|-0.4736144410719003|1.0|0.8620689655172413|1.0|0.8670694864048337
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'PtIndex', 'dOmega', 'LifeTime']|1094.4744607908158|1247.4770845609712|-0.4660451141174944|-0.47322229892452716|1.0|0.8620689655172413|1.0|0.8670694864048337
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'WaveTrajectory', 'dOmega', 'dLat', 'dLon']|1094.4744607908158|1247.5968384055868|-0.4660451141174944|-0.47336372359392853|1.0|0.8605015673981191|1.0|0.866965620328849
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'Lat', 'Lon', 'dVWinds', 'LifeTime']|1094.4744607908158|1247.6220301596836|-0.4660451141174944|-0.47339347408341137|1.0|0.8636363636363636|1.0|0.8667687595712099
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dQV', 'dOmega', 'dLon']|1094.4744607908158|1247.757283815703|-0.4660451141174944|-0.47355320343197005|1.0|0.8620689655172413|1.0|0.8666666666666666
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'PtIndex', 'dVWinds', 'LifeTime']|1094.4744607908158|1247.7312419414786|-0.4660451141174944|-0.4735224489834211|1.0|0.8620689655172413|1.0|0.8666666666666666
['AirTemp', 'QV', 'Omega', 'VWinds', 'PtIndex', 'dOmega', 'dVWinds', 'dLon', 'LifeTime']|1094.4744607908158|1248.2247340501813|-0.4660451141174944|-0.47410524412080823|1.0|0.8620689655172413|1.0|0.8666666666666666
['AirTemp', 'QV', 'Omega', 'VWinds', 'dOmega', 'dSeaLevPress', 'dVWinds', 'dLon']|1094.4744607908158|1247.6212416651128|-0.4660451141174944|-0.4733925429017498|1.0|0.8605015673981191|1.0|0.8665667166416792
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dOmega', 'dSeaLevPress', 'dVWinds']|1094.4744607908158|1248.2175706025278|-0.4660451141174944|-0.47409678436555436|1.0|0.8605015673981191|1.0|0.8665667166416792
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dQV', 'dOmega']|1094.4744607908158|1248.1080737773093|-0.4660451141174944|-0.47396747284026075|1.0|0.8620689655172413|1.0|0.8662613981762919
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dOmega', 'dUWinds', 'dLon']|1094.4744607908158|1247.481708949597|-0.4660451141174944|-0.4732277601490473|1.0|0.8589341692789969|1.0|0.8656716417910448
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dAirTemp', 'dOmega', 'dLat']|1094.4744607908158|1248.0745464323945|-0.4660451141174944|-0.4739278783396774|1.0|0.8636363636363636|1.0|0.8655332302936631
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dOmega', 'dLon', 'LifeTime']|1094.4744607908158|1247.5333408372785|-0.4660451141174944|-0.47328873541601535|1.0|0.8605015673981191|1.0|0.8653555219364599
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'PtIndex', 'dOmega']|1094.4744607908158|1247.4469668783725|-0.4660451141174944|-0.47318673110356624|1.0|0.8589341692789969|1.0|0.8652694610778442
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'PtIndex', 'dOmega', 'dSeaLevPress']|1094.4744607908158|1247.339821652568|-0.4660451141174944|-0.47306019672643673|1.0|0.8589341692789969|1.0|0.8652694610778442
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dQV', 'dOmega', 'dVWinds']|1094.4744607908158|1247.6247279551321|-0.4660451141174944|-0.4733966600757329|1.0|0.8605015673981191|1.0|0.8649468892261001
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dAirTemp', 'dOmega', 'LifeTime']|1094.4744607908158|1247.4235629701252|-0.4660451141174944|-0.473159091991042|1.0|0.8589341692789969|1.0|0.8648648648648649
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'dOmega', 'dLon', 'LifeTime']|1094.4744607908158|1247.448070864824|-0.4660451141174944|-0.473188034868965|1.0|0.8573667711598746|1.0|0.8647845468053492
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dAirTemp', 'dQV', 'dVWinds']|1094.4744607908158|1247.7964236487471|-0.4660451141174944|-0.47359942606445804|1.0|0.8573667711598746|1.0|0.8647845468053492
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'PtIndex', 'dUWinds', 'dLat', 'dLon']|1094.4744607908158|1247.8231095388319|-0.4660451141174944|-0.47363094107088677|1.0|0.8605015673981191|1.0|0.8645357686453577
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dAirTemp', 'dOmega', 'dSeaLevPress', 'dLon']|1094.4744607908158|1247.557077605577|-0.4660451141174944|-0.473316767623416|1.0|0.8589341692789969|1.0|0.8644578313253012
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'WaveTrajectory', 'dVWinds', 'dLon']|1094.4744607908158|1247.7150419628788|-0.4660451141174944|-0.47350331743382346|1.0|0.8573667711598746|1.0|0.864381520119225
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'WaveTrajectory', 'dOmega', 'dLon']|1094.4744607908158|1247.1705613239499|-0.4660451141174944|-0.4728603068097965|1.0|0.8557993730407524|1.0|0.8643067846607668
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dOmega', 'dLat']|1094.4744607908158|1247.3202870073512|-0.4660451141174944|-0.4730371270642433|1.0|0.8589341692789969|1.0|0.86404833836858
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dOmega', 'dUWinds']|1094.4744607908158|1247.722137528688|-0.4660451141174944|-0.4735116970232387|1.0|0.8589341692789969|1.0|0.86404833836858
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lon', 'PtIndex', 'dLat']|1094.4744607908158|1247.0878832423596|-0.4660451141174944|-0.4727626671858398|1.0|0.8573667711598746|1.0|0.8639760837070254
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'PtIndex', 'dQV', 'dLat', 'dLon']|1094.4744607908158|1248.1288080158322|-0.4660451141174944|-0.4739919591758588|1.0|0.8605015673981191|1.0|0.8637059724349158
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'Lat', 'Lon', 'dAirTemp', 'LifeTime']|1094.4744607908158|1247.2814838932013|-0.4660451141174944|-0.47299130208377593|1.0|0.8589341692789969|1.0|0.8636363636363636
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dOmega', 'dVWinds']|1094.4744607908158|1248.0177613665853|-0.4660451141174944|-0.4738608173681924|1.0|0.8589341692789969|1.0|0.8636363636363636
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'WaveTrajectory', 'dUWinds', 'dLat']|1094.4744607908158|1247.9764733455909|-0.4660451141174944|-0.4738120578086302|1.0|0.8573667711598746|1.0|0.8635682158920541
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'dOmega', 'dUWinds', 'LifeTime']|1094.4744607908158|1247.528902059652|-0.4660451141174944|-0.4732834933909231|1.0|0.8573667711598746|1.0|0.8635682158920541
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dOmega', 'dUWinds', 'dLat']|1094.4744607908158|1247.6877718217293|-0.4660451141174944|-0.4734711124494324|1.0|0.8573667711598746|1.0|0.8635682158920541
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dVWinds', 'LifeTime']|1094.4744607908158|1247.6909343725379|-0.4660451141174944|-0.47347484729989997|1.0|0.8605015673981191|1.0|0.8632872503840247
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'WaveTrajectory', 'dVWinds', 'LifeTime']|1094.4744607908158|1248.2122728793702|-0.4660451141174944|-0.4740905279589349|1.0|0.8605015673981191|1.0|0.8632872503840247
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dLat', 'LifeTime']|1094.4744607908158|1247.8027746101238|-0.4660451141174944|-0.4736069263047715|1.0|0.8589341692789969|1.0|0.8632218844984803
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'dQV', 'dLat', 'LifeTime']|1094.4744607908158|1248.4343480173718|-0.4660451141174944|-0.4743527901274267|1.0|0.8589341692789969|1.0|0.8632218844984803
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dOmega', 'dLon']|1094.4744607908158|1247.714041625004|-0.4660451141174944|-0.4735021360733944|1.0|0.8573667711598746|1.0|0.863157894736842
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dOmega', 'dLon', 'LifeTime']|1094.4744607908158|1247.5077221360905|-0.4660451141174944|-0.47325848071849297|1.0|0.8557993730407524|1.0|0.8630952380952381
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'dVWinds', 'dLon', 'LifeTime']|1094.4744607908158|1247.8120032186744|-0.4660451141174944|-0.473617824935354|1.0|0.8573667711598746|1.0|0.8627450980392157
['AirTemp', 'QV', 'Omega', 'VWinds', 'PtIndex', 'dOmega', 'dSeaLevPress', 'dVWinds', 'LifeTime']|1094.4744607908158|1248.1797260618846|-0.4660451141174944|-0.47405209142340876|1.0|0.8573667711598746|1.0|0.8627450980392157
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'dLat']|1094.4744607908158|1247.3317485744997|-0.4660451141174944|-0.47305066273276375|1.0|0.8557993730407524|1.0|0.8626865671641791
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'WaveTrajectory', 'dAirTemp', 'dLat', 'dLon']|1094.4744607908158|1248.0652243487955|-0.4660451141174944|-0.47391686931866994|1.0|0.8557993730407524|1.0|0.8626865671641791
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'WaveTrajectory', 'dVWinds', 'dLat', 'dLon']|1094.4744607908158|1247.7352869503502|-0.4660451141174944|-0.4735272259828087|1.0|0.8557993730407524|1.0|0.8626865671641791
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dOmega', 'dLat']|1094.4744607908158|1247.8972864279842|-0.4660451141174944|-0.4737185411146201|1.0|0.8589341692789969|1.0|0.8623853211009175
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dOmega', 'dSeaLevPress', 'dLat']|1094.4744607908158|1247.4457942602378|-0.4660451141174944|-0.47318534628679854|1.0|0.8573667711598746|1.0|0.8623298033282905
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dQV', 'dLon']|1094.4744607908158|1247.564122264297|-0.4660451141174944|-0.4733250870935237|1.0|0.8557993730407524|1.0|0.8622754491017964
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'PtIndex', 'dAirTemp', 'dSeaLevPress']|1094.4744607908158|1247.171509351408|-0.4660451141174944|-0.4728614263936417|1.0|0.8557993730407524|1.0|0.8622754491017964
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dOmega', 'dSeaLevPress', 'dUWinds', 'dLon']|1094.4744607908158|1247.9738106530376|-0.4660451141174944|-0.47380891327147334|1.0|0.8557993730407524|1.0|0.8622754491017964
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'PtIndex', 'LifeTime']|1094.4744607908158|1247.8008090238409|-0.4660451141174944|-0.4736046050232199|1.0|0.8589341692789969|1.0|0.8619631901840491
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dVWinds', 'dLat']|1094.4744607908158|1247.6444199031491|-0.4660451141174944|-0.47341991550646334|1.0|0.8573667711598746|1.0|0.8619119878603946
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dAirTemp', 'dOmega', 'dLon']|1094.4744607908158|1247.9504114651318|-0.4660451141174944|-0.47378127973348994|1.0|0.8573667711598746|1.0|0.8619119878603946
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'Lon', 'PtIndex', 'dQV', 'dLon']|1094.4744607908158|1247.7893557526309|-0.4660451141174944|-0.4735910791518825|1.0|0.8573667711598746|1.0|0.8619119878603946
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dLat', 'dLon', 'LifeTime']|1094.4744607908158|1247.8286138649385|-0.4660451141174944|-0.4736374414676163|1.0|0.8573667711598746|1.0|0.8619119878603946
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dOmega', 'dSeaLevPress', 'dLon']|1094.4744607908158|1247.911110605509|-0.4660451141174944|-0.47373486693482647|1.0|0.8557993730407524|1.0|0.8618618618618619
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'PtIndex', 'dOmega', 'dSeaLevPress', 'dLon']|1094.4744607908158|1247.925748458054|-0.4660451141174944|-0.47375215367383294|1.0|0.8557993730407524|1.0|0.8618618618618619
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dOmega', 'dSeaLevPress', 'dUWinds']|1094.4744607908158|1248.3490004691103|-0.4660451141174944|-0.4742519979663413|1.0|0.8557993730407524|1.0|0.8618618618618619
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dAirTemp', 'dSeaLevPress', 'dLat']|1094.4744607908158|1248.0796995567698|-0.4660451141174944|-0.47393396398071497|1.0|0.8557993730407524|1.0|0.8618618618618619
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dOmega', 'dLat', 'dLon', 'LifeTime']|1094.4744607908158|1247.1531487925865|-0.4660451141174944|-0.4728397432821754|1.0|0.8557993730407524|1.0|0.8618618618618619
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lon', 'dOmega', 'dLat']|1094.4744607908158|1247.7512711160396|-0.4660451141174944|-0.4735461026656871|1.0|0.8573667711598746|1.0|0.8614916286149163
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'Lon', 'dOmega', 'dVWinds', 'LifeTime']|1094.4744607908158|1248.333897163124|-0.4660451141174944|-0.4742341615447816|1.0|0.8573667711598746|1.0|0.8614916286149163
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dAirTemp', 'dLon']|1094.4744607908158|1247.5574230014067|-0.4660451141174944|-0.4733171755225627|1.0|0.8557993730407524|1.0|0.8614457831325301
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dAirTemp', 'dOmega', 'dLat']|1094.4744607908158|1247.5718178435257|-0.4660451141174944|-0.4733341752756335|1.0|0.85423197492163|1.0|0.8614008941877795
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dOmega', 'dVWinds', 'dLon']|1094.4744607908158|1247.8885456608002|-0.4660451141174944|-0.47370821860586654|1.0|0.85423197492163|1.0|0.8614008941877795
['AirTemp', 'QV', 'Omega', 'VWinds', 'PtIndex', 'dQV', 'dLat', 'LifeTime']|1094.4744607908158|1248.0450735812205|-0.4660451141174944|-0.4738930720397465|1.0|0.8557993730407524|1.0|0.8610271903323263
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'Lon', 'dVWinds', 'dLon', 'LifeTime']|1094.4744607908158|1247.9790716135826|-0.4660451141174944|-0.4738151262628658|1.0|0.8557993730407524|1.0|0.8610271903323263
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dOmega', 'dUWinds', 'LifeTime']|1094.4744607908158|1247.921652172202|-0.4660451141174944|-0.47374731611831034|1.0|0.8557993730407524|1.0|0.8610271903323263
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dVWinds', 'dLon', 'LifeTime']|1094.4744607908158|1247.7067733346387|-0.4660451141174944|-0.47349355250294356|1.0|0.8557993730407524|1.0|0.8610271903323263
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'PtIndex']|1094.4744607908158|1247.2508552500656|-0.4660451141174944|-0.4729551308381379|1.0|0.85423197492163|1.0|0.8609865470852017
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dQV', 'dOmega', 'dVWinds']|1094.4744607908158|1247.6145881244224|-0.4660451141174944|-0.473384685326943|1.0|0.85423197492163|1.0|0.8609865470852017
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'Lon', 'PtIndex', 'dAirTemp', 'dOmega']|1094.4744607908158|1247.5329111708306|-0.4660451141174944|-0.4732882279965207|1.0|0.85423197492163|1.0|0.8609865470852017
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'WaveTrajectory', 'dVWinds']|1094.4744607908158|1246.939694635134|-0.4660451141174944|-0.47258766215904346|1.0|0.8526645768025078|1.0|0.8609467455621301
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'dAirTemp', 'dLat']|1094.4744607908158|1247.307457729557|-0.4660451141174944|-0.4730219761822274|1.0|0.85423197492163|1.0|0.8605697151424286
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'dOmega']|1094.4744607908158|1247.0886942651389|-0.4660451141174944|-0.4727636249724463|1.0|0.85423197492163|1.0|0.8605697151424286
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'PtIndex', 'dLon']|1094.4744607908158|1247.798268157712|-0.4660451141174944|-0.47360160435836907|1.0|0.85423197492163|1.0|0.8605697151424286
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'PtIndex', 'dAirTemp', 'dOmega']|1094.4744607908158|1247.2154693984253|-0.4660451141174944|-0.4729133415128284|1.0|0.85423197492163|1.0|0.8605697151424286
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'WaveTrajectory', 'dAirTemp', 'dQV', 'dSeaLevPress']|1094.4744607908158|1247.3697432657739|-0.4660451141174944|-0.47309553299701057|1.0|0.85423197492163|1.0|0.8605697151424286
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'WaveTrajectory', 'dAirTemp', 'dSeaLevPress', 'dLat']|1094.4744607908158|1247.1860378441306|-0.4660451141174944|-0.47287858398291815|1.0|0.85423197492163|1.0|0.8605697151424286
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'PtIndex', 'dQV', 'dUWinds', 'dLat']|1094.4744607908158|1247.7402170249718|-0.4660451141174944|-0.47353304821069386|1.0|0.85423197492163|1.0|0.8605697151424286
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'WaveTrajectory', 'dAirTemp', 'dVWinds', 'LifeTime']|1094.4744607908158|1247.5516719016334|-0.4660451141174944|-0.47331038369565537|1.0|0.85423197492163|1.0|0.8605697151424286
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'PtIndex', 'dAirTemp', 'dVWinds', 'dLon']|1094.4744607908158|1247.9634320061646|-0.4660451141174944|-0.4737966564900098|1.0|0.85423197492163|1.0|0.8605697151424286
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dVWinds', 'dLon']|1094.4744607908158|1246.9431688201041|-0.4660451141174944|-0.4725917650374307|1.0|0.8526645768025078|1.0|0.8605341246290801
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dAirTemp', 'dOmega', 'dLat']|1094.4744607908158|1247.9969262655925|-0.4660451141174944|-0.4738362119179098|1.0|0.8573667711598746|1.0|0.860215053763441
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'dLat', 'dLon']|1094.4744607908158|1247.9463787538655|-0.4660451141174944|-0.47377651725709957|1.0|0.8557993730407524|1.0|0.8601823708206687
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dOmega', 'dUWinds', 'dLat']|1094.4744607908158|1247.822555750524|-0.4660451141174944|-0.47363028706826493|1.0|0.8557993730407524|1.0|0.8601823708206687
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon', 'dAirTemp', 'dOmega', 'dLon']|1094.4744607908158|1247.592081954804|-0.4660451141174944|-0.47335810640909703|1.0|0.8557993730407524|1.0|0.8601823708206687
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon']|1094.4744607908158|1247.7589650577825|-0.4660451141174944|-0.47355518891398996|1.0|0.85423197492163|1.0|0.8601503759398497
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'WaveTrajectory', 'dUWinds']|1094.4744607908158|1247.4132537015653|-0.4660451141174944|-0.4731469171426892|1.0|0.85423197492163|1.0|0.8601503759398497
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'PtIndex', 'WaveTrajectory', 'LifeTime']|1094.4744607908158|1247.8580601054005|-0.4660451141174944|-0.4736722163413234|1.0|0.85423197492163|1.0|0.8601503759398497
['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'WaveTrajectory', 'dOmega', 'dLat']|1094.4744607908158|1247.724167053372|-0.4660451141174944|-0.4735140938135747|1.0|0.85423197492163|1.0|0.8601503759398497
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'PtIndex', 'WaveTrajectory', 'dUWinds', 'dLon']|1094.4744607908158|1246.9013933181477|-0.4660451141174944|-0.47254242978166316|1.0|0.85423197492163|1.0|0.8601503759398497
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'PtIndex', 'dOmega', 'dLat', 'dLon']|1094.4744607908158|1247.6718483304865|-0.4660451141174944|-0.4734523074207342|1.0|0.85423197492163|1.0|0.8601503759398497
