feature_combination|train_MSE|test_MSE|train_r^2|test_r^2|train_acc|test_acc|train_F1|test_F1
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lon', 'dVWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lon', 'dLat']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lon', 'dLon']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lon', 'LifeTime']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'PtIndex']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'WaveTrajectory']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dAirTemp']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dQV']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dOmega']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dSeaLevPress']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dUWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dVWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dLat']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'dLon']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lat', 'Lon', 'LifeTime']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'PtIndex', 'WaveTrajectory']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'PtIndex', 'dAirTemp']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'PtIndex', 'dQV']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'PtIndex', 'dOmega']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'PtIndex', 'dSeaLevPress']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'PtIndex', 'dUWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'PtIndex', 'dVWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'PtIndex', 'dLat']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'PtIndex', 'dLon']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'PtIndex', 'LifeTime']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'WaveTrajectory', 'dAirTemp']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'WaveTrajectory', 'dQV']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'WaveTrajectory', 'dOmega']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'WaveTrajectory', 'dSeaLevPress']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'WaveTrajectory', 'dUWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'WaveTrajectory', 'dVWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'WaveTrajectory', 'dLat']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'WaveTrajectory', 'dLon']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'WaveTrajectory', 'LifeTime']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dAirTemp', 'dQV']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dAirTemp', 'dOmega']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dAirTemp', 'dSeaLevPress']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dAirTemp', 'dUWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dAirTemp', 'dVWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dAirTemp', 'dLat']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dAirTemp', 'dLon']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dAirTemp', 'LifeTime']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dQV', 'dOmega']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dQV', 'dSeaLevPress']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dQV', 'dUWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dQV', 'dVWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dQV', 'dLat']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dQV', 'dLon']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dQV', 'LifeTime']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dOmega', 'dSeaLevPress']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dOmega', 'dUWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dOmega', 'dVWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dOmega', 'dLat']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dOmega', 'dLon']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dOmega', 'LifeTime']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dSeaLevPress', 'dUWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dSeaLevPress', 'dVWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dSeaLevPress', 'dLat']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dSeaLevPress', 'dLon']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dSeaLevPress', 'LifeTime']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dUWinds', 'dVWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dUWinds', 'dLat']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dUWinds', 'dLon']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dUWinds', 'LifeTime']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dVWinds', 'dLat']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dVWinds', 'dLon']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dVWinds', 'LifeTime']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dLat', 'dLon']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dLat', 'LifeTime']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'UWinds', 'Lon', 'dLon', 'LifeTime']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'PtIndex']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'WaveTrajectory']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'dAirTemp']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'dQV']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'dOmega']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'dSeaLevPress']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'dUWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'dVWinds']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'dLat']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'dLon']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lat', 'Lon', 'LifeTime']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lon', 'PtIndex', 'WaveTrajectory']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lon', 'PtIndex', 'dAirTemp']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lon', 'PtIndex', 'dQV']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lon', 'PtIndex', 'dOmega']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
['AirTemp', 'QV', 'Omega', 'VWinds', 'SeaLevPress', 'UWinds', 'Lon', 'PtIndex', 'dSeaLevPress']|1095.9785060247696|1246.7244143496216|-0.46805977800015475|-0.47233342444914017|0.8701960784313726|0.8793103448275862|0.8665860540104796|0.88208269525268
